review_status,id,web_name,ques,task_family,template,capabilities,slots,interaction_type,answer_type,requires_login,live_web_risk,confidence,notes
pending,Apple--22,Apple,Find out the trade-in value for an iPhone 13 Pro Max in good condition on the Apple website.,trade_in_lookup,find trade-in information/value for {device},"[""navigate_store"", ""open_trade_in"", ""select_device"", ""extract_value""]","{""query_text"": ""Find out the trade-in value for an iPhone 13 Pro Max in good condition on the Apple website."", ""constraints"": [""13""], ""entities_or_request"": ""Find out the trade-in value for an iPhone 13 Pro Max in good condition on the Apple website.""}","[""navigate"", ""retrieve""]",price_or_text,False,high,0.84,
pending,Apple--23,Apple,Determine the price difference between the latest series of Apple Watch and Apple Watch SE on the Apple website.,product_information,find Apple {product_or_service} and report requested specifications/price,"[""navigate_product"", ""search"", ""extract_specs""]","{""query_text"": ""Determine the price difference between the latest series of Apple Watch and Apple Watch SE on the Apple website."", ""constraints"": [""between the latest series of Apple Watch and Apple Watch SE on the Apple website""], ""entities_or_request"": ""Determine the price difference between the latest series of Apple Watch and Apple Watch SE on the Apple website.""}","[""navigate"", ""retrieve""]",structured_record,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Apple--24,Apple,Find out the starting price for the most recent model of the iMac on the Apple website.,product_information,find Apple {product_or_service} and report requested specifications/price,"[""navigate_product"", ""search"", ""extract_specs""]","{""query_text"": ""Find out the starting price for the most recent model of the iMac on the Apple website."", ""constraints"": [], ""entities_or_request"": ""Find out the starting price for the most recent model of the iMac on the Apple website.""}","[""navigate"", ""retrieve""]",structured_record,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Apple--25,Apple,"On the Apple website, look up the processor for the latest model of the Apple TV.",product_information,find Apple {product_or_service} and report requested specifications/price,"[""navigate_product"", ""search"", ""extract_specs""]","{""query_text"": ""On the Apple website, look up the processor for the latest model of the Apple TV."", ""constraints"": [], ""entities_or_request"": ""On the Apple website, look up the processor for the latest model of the Apple TV.""}","[""navigate"", ""retrieve""]",structured_record,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Apple--26,Apple,Find the maximum video recording resolution supported by the latest iPad mini on the Apple website.,support_lookup,find Apple support guidance for {issue_or_feature} and summarize steps,"[""navigate_support"", ""search"", ""open_article"", ""extract_steps""]","{""query_text"": ""Find the maximum video recording resolution supported by the latest iPad mini on the Apple website."", ""constraints"": [""maximum video recording resolution supported by the latest iPad mini on the Apple website""], ""entities_or_request"": ""Find the maximum video recording resolution supported by the latest iPad mini on the Apple website.""}","[""navigate"", ""retrieve""]",instructions,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Apple--27,Apple,"On Apple's website, check if the HomePod mini in store is available in multiple colors and list them.",product_information,find Apple {product_or_service} and report requested specifications/price,"[""navigate_product"", ""search"", ""extract_specs""]","{""query_text"": ""On Apple's website, check if the HomePod mini in store is available in multiple colors and list them."", ""constraints"": [], ""entities_or_request"": ""On Apple's website, check if the HomePod mini in store is available in multiple colors and list them.""}","[""navigate"", ""retrieve""]",structured_record,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Apple--28,Apple,"On the Apple website, find out if the Mac Mini can be configured with a GPU larger than 16-core.",product_configuration,configure {apple_product} with {options} and report price/availability,"[""navigate_store"", ""select_product"", ""configure_options"", ""extract_price""]","{""query_text"": ""On the Apple website, find out if the Mac Mini can be configured with a GPU larger than 16-core."", ""constraints"": [""16""], ""entities_or_request"": ""On the Apple website, find out if the Mac Mini can be configured with a GPU larger than 16-core.""}","[""navigate"", ""transaction"", ""retrieve""]",price_or_action,False,high,0.84,
pending,Apple--29,Apple,"On Apple's website, check the estimated battery life of the latest MacBook Air during web browsing in Tech Specs.",product_information,find Apple {product_or_service} and report requested specifications/price,"[""navigate_product"", ""search"", ""extract_specs""]","{""query_text"": ""On Apple's website, check the estimated battery life of the latest MacBook Air during web browsing in Tech Specs."", ""constraints"": [], ""entities_or_request"": ""On Apple's website, check the estimated battery life of the latest MacBook Air during web browsing in Tech Specs.""}","[""navigate"", ""retrieve""]",structured_record,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Apple--30,Apple,Check the storage options and prices for the latest iPad Pro models on Apple's website.,product_information,find Apple {product_or_service} and report requested specifications/price,"[""navigate_product"", ""search"", ""extract_specs""]","{""query_text"": ""Check the storage options and prices for the latest iPad Pro models on Apple's website."", ""constraints"": [], ""entities_or_request"": ""Check the storage options and prices for the latest iPad Pro models on Apple's website.""}","[""navigate"", ""retrieve""]",structured_record,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Apple--31,Apple,"On Apple's website, what is the slogan for the latest Apple Watch Series.",product_information,find Apple {product_or_service} and report requested specifications/price,"[""navigate_product"", ""search"", ""extract_specs""]","{""query_text"": ""On Apple's website, what is the slogan for the latest Apple Watch Series."", ""constraints"": [], ""entities_or_request"": ""On Apple's website, what is the slogan for the latest Apple Watch Series.""}","[""navigate"", ""retrieve""]",structured_record,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Apple--32,Apple,Investigate the trade-in value for an iPhone 11 Pro Max on Apple's website.,trade_in_lookup,find trade-in information/value for {device},"[""navigate_store"", ""open_trade_in"", ""select_device"", ""extract_value""]","{""query_text"": ""Investigate the trade-in value for an iPhone 11 Pro Max on Apple's website."", ""constraints"": [""11""], ""entities_or_request"": ""Investigate the trade-in value for an iPhone 11 Pro Max on Apple's website.""}","[""navigate"", ""retrieve""]",price_or_text,False,high,0.84,
pending,Apple--33,Apple,Look for the color options available for the newest iMac.,product_information,find Apple {product_or_service} and report requested specifications/price,"[""navigate_product"", ""search"", ""extract_specs""]","{""query_text"": ""Look for the color options available for the newest iMac."", ""constraints"": [], ""entities_or_request"": ""Look for the color options available for the newest iMac.""}","[""navigate"", ""retrieve""]",structured_record,False,very_high,0.84,动态内容/日期/库存/页面状态可能导致 live-web 漂移；split 可用，但执行结果需单独审查。
pending,Apple--34,Apple,Identify the size and weight for the Apple TV 4K and list the Siri Remote features introduced.,product_information,find Apple {product_or_service} and report requested specifications/price,"[""navigate_product"", ""search"", ""extract_specs""]","{""query_text"": ""Identify the size and weight for the Apple TV 4K and list the Siri Remote features introduced."", ""constraints"": [""4""], ""entities_or_request"": ""Identify the size and weight for the Apple TV 4K and list the Siri Remote features introduced.""}","[""navigate"", ""retrieve""]",structured_record,False,medium,0.84,
